stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
447,"BURY02","Burysława",52.4583754800,16.9466870000,A
1630,"KONOW04","Komorniki/Nowa",52.3380680800,16.8165677600,B
449,"BOWA02","Bogusława",52.4566334300,16.9480038300,A
913,"LUTAR02","Luboń/Targowa",52.3383528026,16.8746259094,B
2500,"JSRCZ02","Jasin/Rabowicka II",52.3983900000,17.1064040000,B
4129,"PODJ02","Podjazdowa",52.4785791945,16.7789673835,A
1875,"RKTRA01","Rokietnica/Trakt Napoleoński",52.5131591300,16.7310942900,B
1174,"BOBA01","Bogucin Bałtycka",52.4302054700,17.0112901700,A
1615,"RJEZ71","Rynek Jeżycki",52.4122357000,16.9039574100,A
1715,"ULAN01","Ułańska",52.3991892000,16.8941675000,A
4378,"BEGAW02","Biernatki/Gawrycha",52.2362271118,17.1026302638,C
1763,"PLSKO01","Plewiska/Szkolna",52.3577726400,16.8073671600,B
111,"SWCZ72","Św. Czesława",52.3975813800,16.9213722500,A
2569,"MGPKM01","M. Goślina/PKM",52.5748699583,17.0150441251,C
1577,"PROM01","Promienista",52.3959185900,16.8810509200,A
3678,"JKMLY02","Jankowo/Młyn",52.4555450000,17.1635760000,C
1012,"LERC01","Lerczakówny",52.3637491100,16.8526988000,A
2486,"UZPAL02","Uzarzewo/Pętla (Pałac)",52.4534340000,17.1237620000,C
2399,"JADZ01","Jaryszki/Działki",52.3340673026,17.0187335159,B
3945,"GWSNI01","Gowarzewo/Śnieżna",52.3515675715,17.1073969568,B
2290,"CEZAL02","Czerwonak/Zalesie",52.4649526388,16.9914910539,B
3826,"DEWIA01","Dębogóra/Wiązowa",52.4990156122,17.0756829531,C
2136,"BRLAK01","Borówiec/Łąkowa",52.2829330000,17.0451850000,B
4139,"BEOSR02","Biernatki/Ośrodek",52.2213135437,17.1111453779,C
1893,"ZYSWI02","Żydowo/Świetlica",52.5461983200,16.7546028600,B
538,"DOZD02","Dojazd",52.4365693300,16.9011971400,A
3539,"WYSTO01","Wysogotowo/Stolarska",52.4077117100,16.7840276900,B
1753,"GLSPO01","Głuchowo/Spokojna",52.3487174844,16.7718837531,C
81,"WEGO41","Węgorka",52.3920000000,16.8578300000,A
4409,"CMLIP02","Czmoń/Lipowa",52.1861215573,17.0516281247,C
305,"SLKOS02","Suchy Las/Kościół",52.4723317000,16.8780680300,B
1620,"OPIA01","Os. Piastowskie",52.3909189300,16.9472103000,A
592,"KRZY02","Krzyżowniki",52.4418361500,16.8074558100,A
2556,"MGLES01","M. Goślina/Leśna",52.5646904900,16.9895134800,C
4370,"XSOSI01","Koszuty/Osiedle",52.2333786366,17.1963407914,C
1679,"HEWI04","Hetmańska Wiadukt",52.3827155400,16.9280438000,A
1346,"RYDZ02","Rydzowa",52.3340806100,16.9119561700,A
2401,"KINZ02","Krzesinki",52.3402860700,17.0127481600,A
626,"SZPI04","Szpitalna",52.4110860000,16.8778320000,A
3,"SOB41","Os. Sobieskiego",52.4639504200,16.9178214900,A
4007,"BLAZ41","Błażeja",52.4555420067,16.9446357901,A
655,"EDWA01","Edwardowo",52.4094642300,16.8473731400,A
832,"DENZ01","Dębina",52.3785911400,16.9269882600,A
1839,"KISTA01","Kiekrz/Starzyńska",52.4973581600,16.7688430500,B
321,"SZKL01","Szklarniowa",52.4775378300,16.9066457200,A
629,"SWOB02","Swoboda",52.4118230000,16.8726340000,A
2269,"KYCME02","Kliny/Cmentarz Ewangelicki",52.4863213700,17.0574692900,C
2658,"DZPOL01","Dziećmierowo/Polna",52.2593354100,17.0962408000,C
4401,"RDOSP01","Radzewo/Strażnica",52.2093356519,17.0208586051,C
3647,"KUWI02","Kurlandzka Wiadukt",52.3817347512,16.9788585797,A
1354,"OZAR02","Ożarowska",52.3325719800,16.9323576500,A
456,"OLOK01","Os. Łokietka",52.4480726000,16.9437394000,A
3137,"JAII02","Jasielska II",52.4440150000,16.8937310000,A
2644,"PSWIE02","Prusinowo/Wieś",52.1992802700,17.1265615400,C
749,"MATE01","Matejki",52.4048597900,16.8999455200,A
4192,"LUKRE03","Luboń/Kręta",52.3207751007,16.8810749646,B
595,"MIED02","Międzyzdrojska",52.4352223500,16.8088744400,A
309,"SLSTR01","Suchy Las/Strażacka",52.4751292700,16.8836674700,B
984,"LUOLU02","Luboń/Os. Lubonianka",52.3490692456,16.8810454495,B
4501,"SZKA02","Szczawnicka",52.4410892624,16.8865205055,A
2360,"SIJED01","Sierosław/Zakręt",52.4144380000,16.6626360000,C
4470,"LUPOP04","Luboń/Poprzeczna",52.3392188743,16.8641480394,B
208,"ZIII42","Żegrze III",52.3833064700,16.9693135900,A
1999,"LWSWA02","Lusowo/Swadzimska",52.4316880000,16.7051230000,C
506,"TROJ01","Trójpole",52.4382450600,16.9117682600,A
284,"ZLZIE01","Złotniki/Zielona",52.4920706700,16.8420290300,B
2314,"SRSKR02","Śródka/Skrzyżowanie",52.2998666500,17.1229715900,B
2493,"SDKUT03","Swarzędz/Kościuszki",52.4048870000,17.0828710000,B
1464,"OJAG01","Os. Jagiellońskie",52.3936171100,16.9562191900,A
2351,"SDKOS03","Swarzędz/Os. Kościuszkowców",52.4210660000,17.0809150000,B
2095,"KHKRE02","Kokoszczyn/Kręta",52.4916755100,16.6530352500,C
1156,"BALA02","Bałtycka",52.4254561100,16.9778232100,A
611,"TATR02","Tatrzańska",52.4290282800,16.8485993900,A
2409,"SDRAC04","Swarzędz/Os. Raczyńskiego",52.3991740000,17.0633550000,B
3906,"UNLU03","Unii Lubelskiej",52.3719006700,16.9501403600,A
2325,"KVSKR01","Krzyżowniki/Boisko",52.3065438100,17.1315586200,B
169,"LAKO41","Łąkowa",52.4019500000,16.9342500000,A
918,"LURAT02","Luboń/Ratajskiego",52.3400849290,16.8922759552,B
762,"BRZA01","Brzask",52.4081418900,16.8754767800,A
430,"LOPI02","Łopianowa",52.4867720900,16.9424779000,A
1572,"DMOW02","Dmowskiego",52.3874134900,16.8973474700,A
2309,"ZNNWS01","Zimin/Nowy Świat",52.2920498000,17.1722841500,B
3597,"LUWSC01","Luboń/Wschodnia ",52.3431159868,16.8820784789,B
2430,"SBDZI02","Sarbinowo/Dzika",52.4237620000,17.1564120000,C
1367,"DEKA02","Dęblińska",52.3518709300,16.9422543300,A
2035,"TPROL02","Tarnowo Pdg/Rolna",52.4622162200,16.6728974400,C
71,"RONJ74","Rondo Nowaka-Jeziorańskiego",52.4018848800,16.8891387700,A
2199,"MWKOL01","Miękowo/Kolejowa",52.4988289900,16.9763707800,C
1645,"PJNZ01","Podjaryszki",52.3377043700,17.0150863200,A
1972,"BTBAT01","Batorowo/Batorowska",52.4213294100,16.7539934300,C
4278,"LEPOI01","Łęczyca/Podgórna I ",52.3032800000,16.8651200000,B
4280,"SZDWO04","Szreniawa/Dworcowa",52.3179400000,16.7941600000,C
3008,"PUWPN01","Puszczykowo/WPN",52.2672681559,16.8451255402,C
1964,"SAWIA02","Sady/Wiadukt",52.4487345900,16.7233684400,C
357,"SYPU02","Synów Pułku",52.4598768800,16.8743058000,A
2572,"MGOKR02","M. Goślina/Okrężna",52.5843184400,17.0176234700,C
2623,"BJMJE01","Błażejewo/Mikołajczyka I",52.2170749100,17.0983473500,C
1306,"KALAK02","Kamionki/Łąkowa",52.2883077800,16.9818029200,B
1998,"LWOTO01","Lusowo/Otowska",52.4264903500,16.7142736700,C
936,"LUZSK02","Luboń/Zespół Szkół",52.3481402292,16.8963490427,B
1281,"KATO01","Katowicka",52.4019205900,16.9631121000,A
991,"LUCME02","Luboń/Cmentarz",52.3492496349,16.8499807785,B
1822,"TURY01","Turystyczna",52.4824683200,16.7805179400,A
2257,"KXRSP01","Komorniki gm.Kleszczewo/RSP",52.3326259500,17.1111493900,B
1597,"ZNTK01","ZNTK",52.3920746900,16.9133832500,A
2481,"SDKUT02","Swarzędz/Kościuszki",52.4048850000,17.0810670000,B
3021,"RIMUZ02","Rogalin/Muzeum",52.2348074184,16.9336709205,C
1937,"PMCME01","Przeźmierowo/Cmentarz",52.4168795000,16.7870727600,B
1247,"SDKUP04","Swarzędz/Kupiecka",52.3976485142,17.0708424723,B
2281,"WESZK01","Wierzonka/Szkoła",52.4876560000,17.0918870000,C
579,"KIKO02","Kiekrz Kościół",52.4773571300,16.7842541400,A
901,"LULAS01","Luboń/Lasek",52.3225891395,16.8867123538,B
2165,"BOSZK01","Bolechowo-Os./Szkoła",52.5409308600,16.9732407100,C
1455,"NADW02","Nad Wierzbakiem",52.4207392100,16.9086202400,A
4041,"SYPR02","Sycowska Prologis",52.3591100000,16.8345300000,A
2085,"GBWIE02","Grzebienisko/Wierzbowa",52.4330965400,16.5304299400,C
822,"KASZ01","Kasztanowa",52.3657825100,16.9038945200,A
1151,"RWSC01","Rynek Wschodni",52.4208191000,16.9700531800,A
1941,"PMKOS02","Przeźmierowo/Kościelna",52.4253172234,16.7856673173,B
3106,"KNPER02","Konarzewo/Perłowa",52.3405540348,16.6991732382,C
1549,"OSNZ02","Ostrowska",52.3522132200,17.0027901000,A
2370,"BWJOD02","Bolechówko/Jodłowa",52.5189228700,16.9948277800,C
4218,"PLZAK02","Plewiska/Zakładowa",52.3692502374,16.8307369159,B
4219,"PLZAK01","Plewiska/Zakładowa",52.3691330375,16.8304860373,B
3663,"WOPO08","Wojska Polskiego",52.4282740000,16.8972540000,A
863,"MORON02","Mosina/Rondo",52.2433488100,16.8476093900,C
2996,"UNRU01","Unruga",52.4781924923,16.7646673046,A
1919,"SOPOZ02","Sobota/POZ BRUK",52.5169601900,16.8128209900,B
2646,"BEJAR01","Biernatki/Jarzębinowa",52.2142339900,17.1168193700,C
1702,"GROT72","Grotkowska",52.3865437000,16.8441191000,A
2051,"JNPET01","Jankowice/Pętla",52.4393913900,16.6206655700,C
865,"MODWK01","Mosina/Dworzec Kolejowy",52.2413403700,16.8514785900,C
707,"DBBUK02","Dąbrowa/Szkolna",52.4037507600,16.7398011500,C
3721,"DHKLO04","Dachowa/Klonowa",52.2976754900,17.0984648600,B
887,"PUKOS02","Puszczykowo/Kościelna",52.2868372500,16.8561380700,C
885,"PURON03","Puszczykowo/Rondo Heigelmanna",52.2805694800,16.8514030200,C
244,"CHRYN02","Chludowo/Rynek",52.5552510800,16.8493123200,C
4415,"DZOWW01","Dziećmierowo/Owocowe Wzgórze",52.2687500619,17.0798741011,C
1860,"CRPRZ02","Cerekwica/Przybrodzka",52.5187415600,16.6909824600,B
2656,"KDSZK01","Kórnik/Szkoła nr 1",52.2522737000,17.0911085600,C
154,"RRAT75","Rondo Rataje",52.3960300000,16.9490900000,A
522,"DRUS02","Druskienicka",52.4446149700,16.8877859600,A
3307,"LKKOS02","Lusówko/Kościół ",52.4246940000,16.6443610000,C
3221,"KNSZM01","Konarzewo/Szmaragdowa",52.3451636375,16.7184318585,C
3623,"JKJAN01","Jankowo/",52.4446623933,17.1689359962,C
1733,"PLWOL01","Plewiska/Wołczyńska",52.3763375800,16.8235693800,B
1239,"SDSZU02","Swarzędz/Szumana",52.3986846022,17.0462711292,B
1216,"BONY01","Bożeny",52.4106652900,17.0160726900,A
1137,"KATE02","Katedra",52.4102740200,16.9478526000,A
1943,"PMFOL02","Przeźmierowo/Folwarczna",52.4269170000,16.7917500000,B
1448,"ZERO02","Żeromskiego",52.4165557600,16.8918269900,A
1844,"RKROL01","Rokietnica/Rolna",52.5076521200,16.7554776000,B
1732,"PLWOL02","Plewiska/Wołczyńska",52.3758730300,16.8227527000,B
688,"PAPAL01","Palędzie/Leśna",52.3690806300,16.7357758500,C
85,"BALT42","Bałtyk",52.4065000000,16.9110600000,A
1463,"JEZY02","Jeżycka",52.4165408700,16.9067347000,A
476,"LENA01","Lechicka/Naramowicka",52.4404879500,16.9469715200,A
1075,"KORD02","Kordeckiego",52.3862784200,16.8795714400,A
1783,"KNOSL01","Konarzewo/Os. 25-lecia",52.3349416700,16.7229043900,C
1863,"MRSZA03","Mrowino/Szkoła",52.5143658980,16.6986124508,B
3832,"FONA02","Folwarczna",52.3890100000,17.0090200000,A
3833,"FRWO03","Franowo",52.3808700000,17.0005200000,A
1948,"BNPRZ01","Baranowo/Przemysława",52.4341041698,16.7962189751,B
2265,"KYTRA02","Kliny/Trakt",52.4762967800,17.0353960600,C
2879,"KLTOP01","Kleszczewo/Topolowa",52.3330312600,17.1786983000,B
98,"GLHE46","Głogowska/Hetmańska",52.3902737400,16.8935651400,A
708,"DBWIK01","Dąbrowa/Krótka",52.4008825100,16.7447766900,C
2260,"SHCIN01","Szlachęcin/",52.5601540700,16.9808261900,C
2008,"BNKLO01","Baranowo/Klonowa",52.4418330000,16.7857500000,B
1336,"CZGLU02","Czapury/Głuszynka",52.3183083400,16.9129405900,B
2491,"WZMEH01","Wierzenica/Mechowo",52.4407420000,17.0559040000,B
4313,"KRKRN01","Krosno/Krosińska/Nadleśna",52.2290829711,16.8435612385,C
993,"SYCH02","Sycowska Centrum Handlowe",52.3547913800,16.8383158400,A
1826,"KCPET01","Kicin/Pętla",52.4655540800,17.0205516500,B
2315,"SRSKR01","Śródka/Skrzyżowanie",52.2998081600,17.1230832800,B
2067,"LKDOP01","Lusówko/Dopiewska",52.4280784300,16.6457201500,C
2003,"LWKOS01","Lusowo/Kościół",52.4329532300,16.6980826400,C
1361,"TOMA02","Tomaszowska",52.3436345800,16.9344514300,A
1628,"WYKO01","Wykopy",52.3712425878,16.8635577369,A
2904,"SSZP03","Szwajcarska Szpital",52.3905844487,16.9943687788,A
2150,"BBBBK01","Babki/Babicka",52.3134098808,16.9378177959,B
1910,"BYPOR02","Bytkowo/Porzeczkowa",52.5161563000,16.7720989300,B
498,"SUSZ02","Suszki",52.4460798400,16.9140549500,A
644,"ZLOT01","Złotowska",52.4132556400,16.8323753400,A
2106,"KMSTO02","Kaźmierz/Storczykowa",52.5096283700,16.5890612400,C
923,"LUSTR01","Luboń/Streicha",52.3480951309,16.8904902901,B
528,"STLI01","Strzeszyńska Lisner",52.4488588600,16.8952420300,A
3676,"BEPRZ02","Biskupice/Przylesie",52.4589660000,17.1670430000,C
4304,"KRPOS01","Krosno/Piaskowa/Os. Miodowe",52.2259084334,16.8266785860,C
3934,"PKDZI01","Pokrzywnica/Działki",52.3929780000,16.6844130000,C
770,"OPAL02","Opalenicka",52.4047812700,16.8875152200,A
392,"OSBA04","Os. Batorego",52.4595441500,16.9266402500,A
2595,"PXPIE01","Piersko/Rolna",52.5077220000,16.4811940000,C
2342,"UZSKR02","Uzarzewo/Skrzyżowanie",52.4604250000,17.1115410000,C
1204,"CZEA02","Czerwonacka",52.4348153317,16.9800391847,A
209,"OCZ71","Os. Czecha",52.3861726200,16.9754798600,A
250,"CHPKM01","Chludowo/PKM",52.5599405900,16.8271220300,C
641,"FOED01","Folwark Edwardowo",52.4125853000,16.8465094400,A
758,"BUKO02","Bukowska",52.4092553900,16.8881746500,A
274,"ZOWIE02","Złotkowo/Wieś",52.5115741800,16.8391927100,B
759,"GROD01","Grodziska",52.4100725300,16.8858516400,A
650,"WIEC02","Wieczorynki",52.4083770000,16.8410330000,A
443,"BIJDW02","Biedrusko/Jednostka Wojskowa",52.5403913300,16.9447178600,B
627,"SZPI03","Szpitalna",52.4107840000,16.8804130000,A
2925,"XRZLO01","Kruszewnia/Złotopolska",52.3761980000,17.1021880000,C
2105,"BZZNO02","Brzezno/",52.4913176100,16.6220973800,C
1995,"SIPRO01","Sierosław/Prosta",52.4026089100,16.6700099800,C
2746,"DHKRE02","Dachowa/Kręta",52.3041175400,17.0823806100,B
2083,"CDBRZ01","Ceradz Dolny/Brzoza Huby",52.4250398200,16.5444662500,C
567,"INTP02","Instytut Technologiczno-Przyrodniczy",52.4560630000,16.8556850000,A
246,"CHTYS01","Chludowo/Tysiąclecia",52.5593526200,16.8384256000,C
3835,"KLCH02","Klenowska Centrum Handlowe",52.3783458026,16.9810131839,A
4084,"KWNY01","Kurcewiczówny",52.3915305945,16.8390306665,A
2528,"SDPOG02","Swarzędz/Pogodna/Kórnicka",52.3995840000,17.0778710000,B
1387,"DZIE02","Dziedzicka",52.3543038500,16.9228102900,A
1059,"MRAG02","Mrągowska",52.3812679800,16.8648346700,A
257,"ZIPOG02","Zielątkowo/Pogodna",52.5598768500,16.8048330200,C
1312,"DAPIO02","Daszewice/Piotrowska",52.2991004200,16.9583337300,B
2090,"TPOKR02","Tarnowo Pdg/Okrężna",52.4700622700,16.6502600700,C
1087,"ARCI01","Arciszewskiego",52.3923167400,16.8853747500,A
679,"DKLAS01","Dąbrówka/Las",52.3865919900,16.7458051000,C
774,"RYCE02","Rycerska",52.4039720100,16.8666057200,A
686,"PANOW01","Palędzie/Nowa",52.3723335300,16.7379570600,C
1610,"DZIA02","Dziadoszańska",52.3776499100,16.9710129600,A
1931,"WYZBO02","Wysogotowo/Zbożowa",52.4170901100,16.7751749500,B
1832,"KZDZI02","Koziegłowy/Działki",52.4505777400,17.0051675000,B
1560,"SZWO02","Szczepankowo",52.3647935200,17.0093752800,A
728,"ROSK02","Rondo Skubiszewskiego",52.3904582944,16.8552492287,A
608,"LEKA01","Leśnowolska",52.4319771100,16.8222369900,A
2619,"KDKLO02","Kórnik/Bnin Klonowa",52.2244341407,17.0926541510,C
3897,"TADE02","Tadeuszak",52.3747800000,16.9538800000,A
1122,"WILC02","Wilczak",52.4272747700,16.9475104800,A
1244,"SDCEG01","Swarzędz/Os. Cegielskiego",52.4010720000,17.0590580000,B
2041,"TPPIA01","Tarnowo Pdg/Piaskowa",52.4585138600,16.6454551200,C
3912,"KDPOP01","Kórnik/Poprzeczna",52.2510633549,17.0843899155,C
14,"BONN41","Bonin",52.4303010700,16.9108599400,A
4348,"LITA03","Literacka",52.4408552438,16.8709660337,A
4289,"PRSWI02","Promnice/Świerkowa",52.5455711900,16.9640272300,C
924,"LUSTR02","Luboń/Streicha",52.3486182692,16.8902246539,B
3929,"GSSTA01","Gołuski/Starowiejska",52.3548954469,16.7507214072,C
2154,"CZGRO02","Czapury/Gromadzka",52.3196376800,16.9218183200,B
173,"AWF73","AWF",52.3990100000,16.9360200000,A
3979,"SERB06","Serbska",52.4322406913,16.9451227897,A
503,"PIAT02","Piątkowska",52.4414305600,16.9122533500,A
251,"CHPKM02","Chludowo/PKM",52.5600370600,16.8263996400,C
783,"WOPO01","Wojska Polskiego",52.4284195100,16.9006102000,A
921,"LUPKM01","Luboń/PKM",52.3451906983,16.8921283796,B
1227,"PIWN03","Piwna",52.3921488500,17.0145561600,A
597,"CZKA01","Człopska",52.4351845000,16.8156774100,A
698,"ZKZAC02","Zakrzewo/Zacisze",52.3900401000,16.7384438100,C
961,"KOLUB02","Komorniki/Lubońska",52.3391737668,16.8347214580,B
2473,"SDGER01","Swarzędz/Orla/Geremka",52.3967790000,17.0571480000,B
1963,"SAWIA01","Sady/Wiadukt",52.4487056400,16.7246752600,C
633,"KLRA01","Kolorowa",52.4120368300,16.8635587600,A
163,"PP71","Politechnika",52.4005864300,16.9487672600,A
1215,"MILO01","Miłostowo",52.4102493000,17.0043568700,A
3183,"ZROWO01","Zborowo/",52.3722760000,16.6315260000,C
2654,"KDINS02","Kórnik/Parkowa Instytut",52.2450821500,17.0961829700,C
11,"UP41","Uniwersytet Przyrodniczy",52.4263916700,16.9059923800,A
1286,"KOWO01","Kopiec Wolności",52.3982756800,16.9755023100,A
2112,"TUOSP02","Tulce/Przylesie",52.3459140900,17.0628576400,B
3956,"TPMOD01","Tarnowo Pdg/Modrakowa",52.4752080000,16.6557550000,C
3903,"WLOD42","Włodarska",52.4360035765,16.9470117579,A
791,"SWLE01","Św. Leonarda",52.4340309600,16.9134424000,A
1176,"JANZ02","Janikowska ",52.4317080300,17.0020624300,A
2699,"TMTRZ01","Trzykolne Młyny/",52.2077341331,16.9975564125,C
3839,"GWOSI01","Gaj Wielki/Osiedlowa",52.4564090000,16.5787980000,C
4414,"SYHUB01","Skrzynki/Św. Huberta",52.2621895414,17.0741038938,C
1521,"RODA01","Rodawska",52.3633881200,16.9964427400,A
1102,"POLW01","Półwiejska",52.4002463500,16.9264945900,A
4436,"BULG04","Bułgarska Enea Stadion",52.3949771300,16.8620319900,A
1884,"KSKOS02","Krzyszkowo/Koszycy",52.5186891100,16.7367092100,B
740,"GROC03","Grochowska",52.3997552200,16.8760196800,A
215,"PK41","Piaśnicka/Kurlandzka",52.3850783790,16.9874179664,A
1970,"BTSKO02","Batorowo/Skośna",52.4205280000,16.7678250000,C
3186,"WKBLO02","Więckowice/Bloki",52.3900077404,16.6404086208,C
2908,"PRPLN06","Promnice/Północna",52.5418738500,16.9659650200,C
642,"KOPC02","Kopciuszka",52.4126148200,16.8391197900,A
2616,"KDBOS02","Kórnik/Bnin Osiedle",52.2228421700,17.0869526200,C
1039,"KOZM02","Koźmińska",52.3690193500,16.8768203300,A
127,"PLWI41","Pl. Wielkopolski",52.4103158800,16.9310187000,A
1168,"GNIE01","Gnieźnieńska",52.4236887200,16.9884845700,A
4272,"WIDWO01","Wiry/Dworcowa",52.3124100000,16.8649700000,B
2034,"TPKRO01","Tarnowo Pdg/Krótka",52.4603064100,16.6802829900,C
4331,"SFSWI04","Świątniki/I",52.2297703055,16.9480447873,C
2303,"KEPAL02","Krerowo/Pałac",52.2954916400,17.1947686100,B
1050,"BEDZ02","Będzińska",52.3613977000,16.8897742200,A
107,"KOSI71","Kosińskiego",52.3893013500,16.9182392900,A
3519,"KEPI01","Kępińska",52.3711480000,16.8776533000,A
2189,"OWLIP02","Owińska/Lipowa",52.5174170200,16.9852050500,C
168,"PLWL42","Pl. Wiosny Ludów",52.4051500000,16.9314500000,A
1390,"STAR21","Starołęka PKM",52.3663590000,16.9300144000,A
453,"BRON02","Bronisza",52.4535140500,16.9477138700,A
2438,"PKDWO01","Paczkowo/Szkoła (Dworska)",52.4022200000,17.1589250000,C
4087,"WSKA01","Wieruszowska",52.3819690837,16.8443876620,A
2639,"LKLKK01","Łękno/",52.1640370300,17.1536636500,D
2443,"PKSTA02","Paczkowo/Ogrodowa",52.3976960000,17.1589030000,C
3610,"ZEKA01","Żelazka",52.3912332366,16.9276941074,A
1583,"TOKA01","Tokarska",52.3765997300,16.9137443900,A
705,"ZKBUK02","Zakrzewo/Bukowska",52.4062222900,16.7194696000,C
684,"DKKAS01","Dąbrówka/Kasztanowa",52.3774399400,16.7428272300,C
741,"GROC04","Grochowska",52.3998923500,16.8763777500,A
1751,"GSSZK02","Gołuski/Szkolna",52.3571600000,16.7534100000,C
2000,"LWSWA01","Lusowo/Swadzimska",52.4314809700,16.7056440400,C
962,"KOWIR01","Komorniki/Wirowska",52.3405100000,16.8380600000,B
1523,"URSZ02","Urszulanek",52.3653086800,16.9816911300,A
1295,"BRDSZ02","Borówiec/Deszczowa",52.2806034900,17.0379864300,B
880,"PULIB01","Puszczykowo/Libelta",52.2745733600,16.8581409100,C
558,"KONT02","Kontryma",52.4458905100,16.8570232100,A
3890,"TADE42","Tadeuszak",52.3740500000,16.9527600000,A
1183,"JAASF01","Janikowo/Asfaltowa",52.4406482262,17.0278094174,B
833,"HEWI02","Hetmańska Wiadukt",52.3821631100,16.9286317900,A
3156,"BRKA01","Brneńska",52.3932420000,16.9638320000,A
3006,"MOCZA01","Mosina/Czarnokurz",52.2568211207,16.8488444462,C
561,"STST04","Stary Strzeszyn",52.4518608100,16.8488594500,A
3845,"ROPKM01","Rosnówko/PKM",52.2970500000,16.7678300000,C
990,"LUCME01","Luboń/Cmentarz",52.3489900000,16.8505940000,B
695,"DOKOS02","Dopiewo/Kościół",52.3581242100,16.6767218800,C
2234,"TRTOD02","Trzek/Topolowa",52.3471931536,17.1537947361,B
854,"DNKLU02","Dymaczewo Nowe/Klub",52.2289911400,16.7578363900,C
1877,"RKLES01","Rokietnica/Leśna",52.5042540000,16.7357830000,B
3552,"UE01","Uniwersytet Ekonomiczny",52.4057383633,16.9173638130,A
370,"OSMA02","Os. Marysieńki",52.4619896300,16.9035075400,A
4434,"BULG41","Bułgarska Enea Stadion",52.3957224800,16.8632981200,A
1179,"PRZA02","Prząśniczki",52.4338584900,17.0081972900,A
500,"WLOA02","Włościańska",52.4441993600,16.9133433500,A
2187,"OWKSP03","Owińska/Ks. Piotrowskiego",52.5165575700,16.9751442200,C
1864,"MRSZA04","Mrowino/Szkoła",52.5143312600,16.6985976700,B
1706,"ZAME71","Zamek",52.4072400000,16.9189300000,A
737,"DRZE02","Drzewieckiego",52.3965305400,16.8671192400,A
469,"ESTO02","Estońska",52.4425768100,16.9375356900,A
1117,"WYLO01","Wyłom",52.4332335800,16.9206322300,A
689,"DPDOP02","Dopiewiec/",52.3599654400,16.7087657600,C
